Limit,Age,Fam_veh,Drive_dist,Sick12,Sick24,Range_hrs,Muzzleloader,Archery,Utilized,Past_max,COUNTY
0,33,1,17.6,0,0,0,0,0,0.31,0,Taliaferro
0,46,1,29.8,0,2,0,0,0,0.29,0,Hancock
0,36,1,21,0,0,0,0,0,0.3,1,Greene
0,47,2,35.5,2,6,0,0,0,0.31,0,Greene
0,40,2,25.4,4,7,0,0,0,0.32,0,Warren
0,39,1,25.6,0,0,0,0,1,0.32,0,Lincoln
0,46,1,32.5,4,6,0,0,0,0.3,0,Jasper
0,41,1,27.3,0,0,0,0,0,0.34,0,Taliaferro
0,44,1,28.1,0,3,0,0,1,0.31,0,Taliaferro
0,50,1,35.4,1,3,0,0,0,0.27,1,Greene
0,45,1,28.7,1,4,0,0,0,0.18,1,Hancock
0,51,2,36.8,0,2,0,0,0,0.31,0,Greene
0,46,1,32,3,7,0,0,0,0.28,0,Hancock
0,41,1,25.4,0,0,13,1,0,0.35,0,Lincoln
0,43,1,28.1,1,5,0,0,0,0.35,0,Jasper
0,44,1,27,1,2,0,0,0,0.24,0,Hancock
0,35,1,18.4,1,3,0,0,0,0.31,1,Wilkes
0,41,1,25.8,2,4,0,0,0,0.27,1,Taliaferro
0,45,2,35,2,3,0,0,0,0.28,0,Hancock
0,38,1,21.9,0,0,0,0,1,0.19,0,Hancock
0,38,2,21,4,5,0,0,0,0.25,1,Lincoln
0,43,1,25.3,3,6,0,0,0,0.25,0,Wilkes
0,50,1,41.4,0,1,0,0,0,0.23,0,Jasper
0,43,1,28.7,5,8,0,0,0,0.37,0,Lincoln
0,49,2,38.7,2,1,0,0,0,0.27,0,Warren
0,44,1,29.4,0,1,0,0,0,0.32,1,Taliaferro
0,44,2,28,1,1,0,0,0,0.41,0,Hancock
0,46,1,29.7,4,7,0,0,0,0.23,0,Hancock
0,34,1,18.7,0,2,0,0,1,0.32,0,Lincoln
0,39,1,21,2,1,0,0,0,0.35,0,Taliaferro
0,48,1,31.6,1,4,0,0,0,0.32,1,Lincoln
0,40,1,30,4,8,0,0,0,0.33,0,Hancock
0,48,1,33.4,3,6,0,0,0,0.37,0,Lincoln
0,44,1,27.6,2,5,0,0,0,0.38,0,Greene
0,41,1,23.1,1,1,0,0,0,0.37,0,Lincoln
0,47,1,31.4,4,8,0,0,0,0.33,0,Wilkes
0,49,1,34.6,0,1,0,0,0,0.32,0,Lincoln
0,43,2,27.3,3,7,0,0,1,0.43,1,Wilkes
0,48,1,38,5,11,0,0,0,0.34,0,Jasper
0,39,1,24.2,0,0,0,0,0,0.24,0,Hancock
0,50,1,35.6,3,2,0,0,0,0.37,1,Lincoln
0,46,1,32.8,4,6,0,0,0,0.23,0,Taliaferro
0,58,1,45.9,2,7,0,0,1,0.31,1,Hancock
0,47,1,31.7,0,0,0,0,0,0.41,1,Wilkes
0,46,1,33.6,1,1,0,0,0,0.24,0,Lincoln
0,45,1,28.3,1,0,0,0,0,0.31,0,Taliaferro
0,46,1,30.9,3,5,0,0,0,0.22,0,Taliaferro
0,42,1,27.2,0,0,0,0,0,0.35,1,Taliaferro
0,41,1,27.8,1,4,0,0,0,0.4,0,Jasper
0,40,1,28.4,1,2,0,0,1,0.35,0,Jasper
0,47,1,33.3,6,8,0,0,0,0.36,0,Warren
0,52,1,37,2,5,0,0,0,0.31,0,Lincoln
0,37,1,24.3,0,0,0,0,0,0.25,1,Hancock
0,49,1,34.8,3,4,0,0,0,0.35,0,Jasper
0,41,1,30.8,2,2,0,0,0,0.2,0,Lincoln
0,49,1,33.2,3,3,0,0,0,0.31,0,Lincoln
0,41,1,25.7,0,2,0,0,0,0.37,0,Taliaferro
0,48,1,32.1,6,8,0,0,0,0.29,0,Wilkes
0,47,2,35.6,0,0,0,0,0,0.36,1,Lincoln
0,48,2,32.4,0,0,0,0,0,0.34,0,Jasper
0,51,2,37.9,4,6,0,0,1,0.25,0,Lincoln
0,43,2,32.6,4,9,0,0,0,0.4,0,Warren
0,49,1,32.3,4,5,0,0,0,0.35,0,Wilkes
0,42,1,25.2,0,0,0,0,0,0.31,0,Wilkes
0,44,1,28,0,1,0,0,0,0.26,0,Wilkes
0,45,2,33.4,2,5,0,0,0,0.2,0,Hancock
0,43,1,30.7,5,10,0,0,0,0.3,1,Hancock
0,38,2,23.8,1,1,0,0,1,0.25,0,Jasper
0,39,1,21.6,2,5,0,0,1,0.3,0,Greene
0,45,1,28.2,0,0,0,0,0,0.2,1,Lincoln
0,54,1,43.6,1,4,0,0,1,0.38,0,Warren
0,32,1,17.3,1,2,0,0,0,0.32,0,Wilkes
0,44,1,29.9,0,0,0,0,1,0.22,1,Wilkes
0,44,1,27.1,2,5,0,0,1,0.31,0,Wilkes
0,44,1,30.5,0,3,0,0,0,0.37,0,Lincoln
0,49,2,33.7,4,8,0,0,0,0.26,0,Warren
0,48,1,33.1,0,0,0,0,0,0.27,1,Lincoln
0,38,1,26.1,5,8,0,0,1,0.21,0,Hancock
0,46,1,30.9,0,3,0,0,0,0.26,1,Warren
0,45,1,31.7,0,0,0,0,0,0.4,0,Greene
0,46,1,28.5,5,8,0,0,0,0.37,0,Wilkes
0,52,1,43.3,5,7,0,0,0,0.31,0,Hancock
0,51,1,37.4,2,4,0,0,0,0.38,0,Hancock
0,42,1,25.7,4,6,0,0,0,0.23,0,Wilkes
0,47,1,34.8,5,9,0,0,0,0.36,0,Jasper
0,39,1,24.4,3,4,0,0,0,0.33,0,Hancock
0,48,1,37.5,0,0,0,0,0,0.24,0,Wilkes
0,37,1,19.7,0,0,0,0,0,0.31,0,Warren
0,51,1,37.8,0,2,0,0,0,0.29,1,Lincoln
0,60,1,50,0,0,0,0,0,0.36,1,Lincoln
0,37,1,21.2,2,5,0,0,1,0.38,0,Greene
0,49,1,35.8,2,2,0,0,1,0.28,1,Wilkes
0,42,2,30.2,0,0,0,0,0,0.41,1,Wilkes
0,49,1,33.4,3,8,0,0,0,0.23,0,Wilkes
0,52,1,38,0,2,0,0,0,0.4,0,Hancock
0,37,1,21.9,1,0,0,0,0,0.26,1,Jasper
0,42,1,27.6,2,3,0,0,1,0.3,0,Warren
0,42,1,24.1,5,7,0,0,0,0.35,1,Taliaferro
0,40,2,23.1,0,2,0,0,0,0.33,1,Hancock
0,39,1,24.1,2,5,0,0,0,0.39,0,Jasper
0,44,1,28.9,0,1,0,0,0,0.3,1,Warren
0,41,1,24.5,1,4,0,0,0,0.18,1,Taliaferro
0,43,1,25.6,0,4,0,0,0,0.28,0,Jasper
0,42,1,24,2,2,0,0,1,0.23,0,Greene
0,44,1,27.8,1,0,0,0,0,0.23,0,Jasper
0,45,1,29.7,0,0,0,0,0,0.3,0,Jasper
0,37,1,18.2,5,7,0,0,0,0.24,0,Taliaferro
0,47,1,32.9,0,1,0,0,0,0.28,0,Hancock
0,42,1,31.2,1,0,0,0,0,0.42,0,Hancock
0,40,1,26.3,0,1,0,0,0,0.36,1,Warren
0,45,1,31.4,0,2,0,0,0,0.29,1,Taliaferro
0,40,1,24,3,7,0,0,1,0.27,0,Jasper
0,39,1,22.4,0,0,0,0,0,0.3,0,Greene
0,48,1,32.6,0,2,0,0,0,0.26,1,Wilkes
0,43,1,28.1,0,0,0,0,0,0.24,0,Greene
0,43,1,28.3,0,0,0,0,0,0.21,0,Taliaferro
0,51,1,40.3,3,3,0,0,0,0.38,0,Jasper
0,46,1,28.9,0,2,0,0,0,0.25,0,Lincoln
0,45,1,34.4,3,4,0,0,0,0.31,0,Lincoln
0,50,1,37,0,2,0,0,0,0.27,0,Greene
0,38,1,21.3,3,6,0,0,0,0.43,0,Lincoln
0,43,1,33.3,2,3,0,0,0,0.34,0,Greene
0,39,1,22.1,2,5,0,0,0,0.27,0,Warren
0,38,1,21.1,0,0,0,0,0,0.34,1,Warren
0,49,1,31.9,4,6,0,0,1,0.42,1,Jasper
0,45,1,33,0,1,0,0,1,0.33,1,Taliaferro
0,46,1,32.3,2,5,0,0,0,0.23,0,Greene
0,51,1,40.5,0,1,0,0,0,0.31,1,Taliaferro
0,36,1,18.8,0,1,0,0,0,0.32,0,Greene
0,47,1,40.2,1,5,0,0,0,0.36,1,Greene
0,43,1,28.1,0,0,0,0,0,0.32,1,Taliaferro
0,45,1,28.2,0,5,0,0,0,0.39,0,Warren
0,44,2,29.2,0,2,0,0,0,0.2,0,Greene
0,40,1,22.9,0,0,0,0,0,0.25,0,Wilkes
0,40,1,26.9,1,1,0,0,0,0.29,0,Taliaferro
0,41,1,22.7,0,1,0,0,0,0.37,0,Lincoln
0,41,2,28.5,0,0,0,0,0,0.25,1,Lincoln
0,38,1,21.7,4,7,0,0,0,0.36,0,Taliaferro
0,44,2,29,2,3,0,0,0,0.33,0,Hancock
0,38,1,23.1,0,1,0,0,1,0.34,0,Lincoln
0,51,1,39.9,1,3,0,0,1,0.36,1,Jasper
0,46,2,32,4,7,0,0,0,0.23,0,Taliaferro
0,43,1,25.2,0,2,0,0,1,0.37,0,Jasper
0,37,1,19.6,3,3,0,0,0,0.36,0,Greene
0,37,1,18.8,3,6,0,0,0,0.42,1,Greene
0,49,1,34.6,3,5,0,0,0,0.25,0,Jasper
0,40,1,22.3,0,0,0,0,0,0.36,1,Greene
0,43,1,27.7,3,6,0,0,0,0.3,0,Wilkes
0,40,1,23.5,3,5,0,0,0,0.31,1,Jasper
0,37,1,21.3,3,5,0,0,0,0.28,1,Taliaferro
0,45,1,36,1,3,0,0,1,0.33,0,Greene
0,50,1,34.7,3,6,0,0,0,0.3,0,Wilkes
0,38,1,29.2,0,2,6,1,0,0.25,0,Greene
0,44,1,31.6,0,0,0,0,1,0.37,0,Jasper
0,40,1,22.5,1,1,0,0,0,0.28,1,Warren
0,45,1,33.6,0,0,0,0,0,0.23,0,Warren
0,49,1,36.6,3,5,0,0,0,0.28,0,Wilkes
0,42,1,28.4,2,3,0,0,0,0.29,0,Jasper
0,41,2,24.4,2,3,0,0,0,0.35,1,Greene
0,42,1,26.2,3,5,0,0,1,0.22,1,Taliaferro
0,43,1,26.3,2,2,0,0,0,0.36,0,Hancock
0,37,2,24.4,5,7,0,0,1,0.39,0,Lincoln
0,57,2,47.7,0,0,0,0,0,0.32,0,Taliaferro
0,41,1,23,6,11,0,0,0,0.33,0,Greene
0,34,1,16.6,0,0,0,0,0,0.35,0,Hancock
0,50,1,35.2,0,2,0,0,0,0.39,0,Lincoln
0,48,2,32.1,0,1,0,0,0,0.25,1,Warren
0,47,1,31.5,4,5,0,0,0,0.32,0,Greene
0,39,1,24.7,2,5,0,0,0,0.36,1,Taliaferro
0,37,2,22.6,1,3,0,0,0,0.35,0,Jasper
0,41,1,26.2,0,0,0,0,0,0.38,0,Hancock
0,45,1,30.5,0,0,0,0,0,0.27,1,Jasper
0,50,2,34.6,0,0,0,0,0,0.42,0,Wilkes
0,44,1,27,5,9,0,0,0,0.41,0,Warren
0,51,1,36.6,0,0,0,0,0,0.26,0,Wilkes
0,31,1,12.9,1,0,0,0,1,0.25,0,Warren
0,50,1,35.8,0,0,0,0,1,0.39,1,Lincoln
0,40,1,25.6,0,0,0,0,0,0.3,1,Hancock
0,48,1,34.4,2,5,0,0,0,0.36,0,Wilkes
0,43,1,26.5,0,0,0,0,0,0.37,0,Greene
0,40,1,24.1,0,0,0,0,0,0.29,1,Lincoln
0,52,1,35.5,0,0,0,0,0,0.29,1,Hancock
0,34,2,15.1,0,0,0,0,0,0.36,0,Wilkes
0,52,1,37.6,0,0,0,0,0,0.22,0,Jasper
0,39,2,22.8,0,0,0,0,1,0.21,0,Warren
0,41,1,26.1,2,3,0,0,0,0.33,0,Wilkes
0,49,1,35.6,3,6,0,0,0,0.15,0,Jasper
0,49,2,34.9,2,4,0,0,0,0.28,0,Jasper
0,34,1,16,0,1,0,0,0,0.41,1,Lincoln
0,46,1,32.2,0,0,0,0,0,0.28,0,Lincoln
0,41,1,22.5,6,11,0,0,0,0.43,0,Lincoln
0,43,1,26.2,0,1,0,0,0,0.37,0,Lincoln
0,38,1,23.6,1,2,0,0,0,0.17,0,Lincoln
0,47,1,35.2,0,0,0,0,0,0.28,1,Jasper
0,41,2,23.5,3,3,0,0,0,0.32,1,Wilkes
0,41,1,24.3,2,2,0,0,0,0.17,0,Wilkes
0,51,1,34.6,1,2,0,0,0,0.32,0,Wilkes
0,43,1,28.9,4,10,0,0,0,0.35,0,Lincoln
0,42,1,24.7,1,4,0,0,0,0.33,0,Greene
0,47,1,29.9,0,0,0,0,0,0.32,1,Jasper
0,41,1,31.4,4,6,0,0,0,0.33,0,Wilkes
0,46,2,29.2,0,1,0,0,0,0.29,0,Wilkes
0,33,2,16.9,2,3,0,0,0,0.32,0,Greene
0,38,1,23.4,1,1,0,0,0,0.33,0,Lincoln
0,46,1,34,1,3,0,0,0,0.33,0,Hancock
0,50,1,37.8,0,2,0,0,0,0.25,0,Lincoln
0,48,1,31.1,0,5,0,0,1,0.39,0,Jasper
0,45,1,27.7,4,5,0,0,0,0.32,1,Hancock
0,41,1,22.9,5,9,0,0,0,0.33,1,Jasper
0,39,1,24,3,5,0,0,0,0.21,0,Jasper
0,38,1,18.7,0,1,0,0,0,0.45,0,Greene
0,43,1,27,2,4,0,0,0,0.38,0,Taliaferro
0,45,1,27.9,0,0,0,0,1,0.35,0,Jasper
0,53,1,40.7,0,1,0,0,0,0.38,0,Greene
0,51,2,35,2,2,0,0,1,0.39,1,Greene
0,35,1,18.1,3,6,0,0,0,0.41,1,Wilkes
0,43,1,32,1,1,0,0,0,0.33,1,Wilkes
0,52,1,39.7,0,0,0,0,0,0.25,0,Taliaferro
0,50,1,35,0,2,0,0,0,0.36,0,Wilkes
0,34,1,19.3,0,1,0,0,0,0.35,0,Greene
0,37,1,20.1,1,3,0,0,0,0.42,0,Warren
0,40,1,24.2,0,0,0,0,0,0.48,1,Jasper
0,42,1,24.6,0,2,0,0,0,0.41,0,Lincoln
0,47,1,33.6,2,4,0,0,0,0.28,0,Jasper
0,53,1,38.7,0,0,0,0,0,0.24,0,Jasper
0,51,1,40.8,0,0,0,0,0,0.34,0,Jasper
0,50,2,39.9,0,0,0,0,1,0.39,0,Hancock
0,43,1,31.3,2,6,0,0,0,0.28,0,Hancock
0,44,1,31.3,0,0,0,0,0,0.29,1,Wilkes
0,43,1,28.6,0,1,0,0,0,0.36,1,Hancock
0,46,1,29.8,0,2,0,0,1,0.44,0,Greene
0,45,1,27.2,0,3,0,0,0,0.28,0,Jasper
0,51,1,36.7,6,9,0,0,0,0.3,0,Taliaferro
0,36,1,21.2,0,0,15,1,0,0.34,1,Jasper
0,36,1,19.2,2,3,0,0,0,0.36,1,Greene
0,45,1,27.6,3,6,0,0,0,0.34,1,Warren
0,41,1,25,2,1,0,0,0,0.32,1,Taliaferro
0,47,1,36.4,3,5,0,0,0,0.22,0,Hancock
0,46,1,29.5,0,3,0,0,0,0.31,1,Greene
0,43,1,26.1,6,8,0,0,0,0.42,0,Jasper
0,50,1,35,0,0,0,0,0,0.3,0,Greene
0,45,1,32.3,5,9,0,0,0,0.34,0,Wilkes
0,38,1,19.9,2,4,0,0,0,0.3,0,Warren
0,48,2,36.8,4,7,0,0,1,0.29,1,Taliaferro
0,45,1,29.2,3,9,0,0,1,0.32,0,Hancock
0,43,1,28.6,3,6,0,0,0,0.2,1,Wilkes
0,47,1,30.1,0,0,0,0,0,0.38,0,Greene
0,47,2,36.8,3,5,10,1,0,0.37,0,Greene
0,41,2,28.4,3,6,0,0,1,0.29,0,Greene
0,44,1,30.3,0,0,0,0,0,0.28,0,Greene
0,58,1,44.8,1,1,0,0,0,0.33,0,Greene
0,43,1,28.6,0,2,0,0,0,0.38,1,Lincoln
0,41,1,23.3,0,0,0,0,0,0.3,1,Wilkes
0,47,1,32.6,2,0,0,0,0,0.2,0,Warren
0,48,2,33.2,0,0,0,0,0,0.36,1,Greene
0,36,1,18.4,2,4,0,0,0,0.41,0,Warren
0,43,1,25.6,1,2,0,0,0,0.25,1,Lincoln
0,47,1,33.8,1,0,0,0,0,0.4,0,Taliaferro
0,44,1,28,0,1,0,0,0,0.25,0,Lincoln
0,42,1,24.8,1,4,0,0,0,0.26,0,Lincoln
0,50,2,34.2,3,7,0,0,0,0.33,1,Greene
0,52,1,37,3,4,0,0,0,0.35,1,Hancock
0,41,1,22.4,0,0,0,0,0,0.21,1,Hancock
0,46,1,32,1,1,0,0,0,0.36,1,Greene
0,52,1,35.8,2,3,0,0,0,0.38,1,Taliaferro
0,51,1,38.4,1,0,0,0,0,0.33,1,Taliaferro
0,33,1,15,3,7,0,0,0,0.28,0,Taliaferro
0,57,1,43,0,0,0,0,0,0.36,1,Wilkes
0,39,1,20.9,0,0,0,0,0,0.4,0,Taliaferro
0,45,1,28.6,2,5,0,0,1,0.37,1,Hancock
0,50,2,35.6,0,1,0,0,0,0.32,0,Wilkes
0,44,1,28.8,2,1,0,0,0,0.26,0,Greene
0,39,1,29.2,1,4,0,0,0,0.29,0,Wilkes
0,47,1,33.1,2,1,0,0,0,0.31,0,Hancock
0,42,1,29.8,1,3,0,0,0,0.33,0,Wilkes
0,42,1,24.7,3,6,0,0,0,0.27,1,Taliaferro
0,52,1,40.1,3,3,0,0,0,0.36,0,Warren
0,39,1,23.8,0,0,18,1,0,0.3,1,Taliaferro
0,42,1,26.3,3,8,0,0,1,0.27,1,Warren
0,37,1,20.3,4,8,0,0,0,0.44,1,Jasper
0,31,2,13.6,0,0,0,0,1,0.28,1,Taliaferro
0,36,1,20.4,0,0,0,0,0,0.31,1,Jasper
0,46,1,30.4,4,7,0,0,0,0.38,0,Greene
0,46,1,31.6,3,4,0,0,0,0.21,0,Wilkes
0,41,1,24.5,4,6,0,0,0,0.34,1,Hancock
0,52,2,37.2,4,9,0,0,0,0.4,1,Hancock
0,33,1,17.3,1,0,0,0,0,0.35,0,Jasper
0,50,1,35.6,0,1,0,0,0,0.32,0,Jasper
0,38,1,20.9,0,2,0,0,0,0.32,0,Lincoln
0,44,1,32.7,1,2,0,0,0,0.4,1,Taliaferro
0,45,2,29.8,0,2,0,0,0,0.33,0,Taliaferro
0,56,2,42.7,2,4,0,0,0,0.34,0,Taliaferro
0,51,1,40.7,0,1,0,0,0,0.33,0,Taliaferro
0,45,1,28.4,2,4,0,0,0,0.31,0,Taliaferro
0,47,1,30.9,0,0,0,0,0,0.36,1,Hancock
0,47,1,35.4,0,2,0,0,1,0.22,0,Wilkes
0,47,1,34.5,0,1,0,0,1,0.42,1,Warren
0,49,1,36.7,1,1,0,0,1,0.35,1,Wilkes
0,49,1,33.3,0,1,0,0,0,0.28,0,Jasper
0,38,1,19.4,3,7,0,0,0,0.43,1,Hancock
0,48,2,32.6,0,0,0,0,0,0.3,0,Greene
0,36,1,21,0,2,0,0,0,0.23,0,Jasper
0,54,1,43.8,2,2,0,0,0,0.37,1,Wilkes
0,36,1,19.2,0,1,0,0,0,0.36,0,Greene
0,35,1,20.3,1,2,0,0,0,0.38,0,Hancock
0,45,1,30.7,0,1,0,0,0,0.29,0,Lincoln
0,43,1,25.3,0,3,0,0,1,0.31,0,Taliaferro
0,44,1,29.7,4,7,0,0,0,0.25,1,Jasper
0,50,1,38.6,0,0,0,0,0,0.36,1,Lincoln
0,42,1,27.1,0,3,0,0,0,0.27,0,Lincoln
0,38,1,20.2,1,2,0,0,1,0.27,1,Greene
0,45,1,33.6,0,1,0,0,0,0.3,0,Lincoln
0,47,1,30.5,2,4,0,0,0,0.31,0,Greene
0,44,1,29.3,0,0,0,0,0,0.2,0,Warren
0,31,1,14.9,2,6,0,0,0,0.39,0,Lincoln
0,41,2,26.9,0,2,0,0,0,0.36,1,Jasper
0,43,1,29.5,0,2,13,1,0,0.33,0,Warren
0,48,1,31.1,2,7,0,0,1,0.35,1,Warren
0,43,1,28,0,0,0,0,0,0.33,0,Taliaferro
0,44,1,28.9,2,2,0,0,0,0.35,0,Warren
0,44,1,30.3,3,5,0,0,0,0.29,0,Lincoln
0,37,1,19.2,2,3,0,0,1,0.31,1,Warren
0,50,1,33.9,1,1,0,0,0,0.37,0,Wilkes
0,39,1,22,0,1,0,0,0,0.2,0,Wilkes
0,39,2,22.8,0,0,0,0,0,0.32,0,Jasper
0,56,1,44.7,0,4,0,0,0,0.29,0,Jasper
0,46,1,33,0,0,0,0,0,0.21,0,Warren
0,42,1,24.9,3,3,0,0,1,0.46,0,Lincoln
0,44,1,30.6,3,5,0,0,0,0.3,0,Taliaferro
0,54,1,40.6,0,0,0,0,0,0.42,0,Lincoln
0,51,1,35.4,5,10,0,0,0,0.35,1,Hancock
0,32,1,17.2,2,6,0,0,0,0.31,0,Jasper
0,44,1,26,0,0,0,0,0,0.37,1,Lincoln
0,40,1,21.7,4,4,0,0,0,0.41,0,Lincoln
0,39,1,23.1,3,6,0,0,0,0.45,0,Greene
0,44,1,28.4,2,5,0,0,0,0.44,0,Jasper
0,39,2,23.2,0,1,0,0,0,0.31,0,Wilkes
0,45,1,27.7,0,0,0,0,0,0.38,1,Warren
0,51,1,37.1,5,7,0,0,0,0.27,0,Warren
0,55,1,40.3,0,2,0,0,0,0.29,0,Lincoln
0,42,1,25.6,3,7,17,1,0,0.46,1,Warren
0,40,1,21.7,6,13,0,0,0,0.41,1,Lincoln
0,53,1,37.3,0,2,0,0,0,0.37,0,Warren
0,50,1,35.2,3,3,0,0,0,0.27,0,Wilkes
0,51,1,37,5,6,0,0,0,0.3,0,Taliaferro
0,47,1,36.9,1,4,0,0,0,0.42,1,Hancock
0,46,2,29.2,0,0,0,0,0,0.32,0,Taliaferro
0,30,2,11.2,0,3,0,0,0,0.32,0,Taliaferro
0,55,1,40.7,0,3,0,0,0,0.35,0,Jasper
0,42,2,25.2,5,8,0,0,1,0.44,0,Greene
0,45,1,28.9,3,4,0,0,0,0.34,0,Jasper
0,42,1,25.1,6,9,0,0,0,0.4,1,Wilkes
0,40,1,24,3,5,0,0,0,0.33,0,Jasper
0,51,1,39.5,0,3,0,0,0,0.34,1,Taliaferro
0,44,2,32.4,1,0,0,0,0,0.26,0,Greene
0,39,1,21.3,0,0,0,0,0,0.26,0,Greene
0,45,1,27.8,5,10,0,0,0,0.38,0,Greene
0,39,1,25.5,0,1,0,0,0,0.43,1,Taliaferro
0,51,1,38.3,2,4,0,0,1,0.39,0,Lincoln
0,37,1,20.9,0,1,0,0,0,0.37,0,Wilkes
0,43,1,24.8,4,5,0,0,0,0.34,0,Lincoln
0,46,1,35.1,2,2,0,0,0,0.32,1,Wilkes
0,44,1,30.1,4,2,0,0,0,0.32,0,Wilkes
0,48,1,32,0,2,0,0,0,0.34,1,Wilkes
0,43,1,27.3,0,2,0,0,0,0.35,1,Jasper
0,47,1,34.1,0,1,0,0,0,0.27,0,Taliaferro
0,43,1,28.8,0,0,0,0,0,0.27,1,Jasper
0,46,1,31.2,2,4,0,0,0,0.35,1,Warren
0,49,1,35.7,4,10,0,0,0,0.29,0,Lincoln
0,46,1,31.4,0,0,0,0,0,0.31,0,Jasper
0,48,1,33.4,0,1,0,0,0,0.39,0,Wilkes
0,47,1,30.6,7,10,0,0,0,0.28,1,Warren
0,46,1,33.2,3,8,0,0,0,0.28,0,Hancock
0,37,1,18,3,5,0,0,0,0.33,0,Taliaferro
0,42,1,25.7,2,5,0,0,0,0.43,1,Jasper
0,35,1,21.9,1,3,0,0,1,0.32,1,Hancock
0,35,1,21.7,1,1,0,0,0,0.35,1,Hancock
0,53,1,37.7,3,2,0,0,0,0.31,0,Hancock
0,40,1,26.3,2,4,0,0,0,0.38,0,Greene
0,40,1,27.1,4,9,0,0,0,0.3,0,Warren
0,42,1,26.3,4,7,0,0,0,0.36,0,Wilkes
0,45,1,28.6,0,3,0,0,0,0.32,1,Warren
0,41,1,24,4,6,0,0,0,0.27,0,Wilkes
0,45,1,30.9,4,6,0,0,0,0.36,1,Wilkes
0,55,1,40.2,0,0,0,0,0,0.28,0,Lincoln
0,58,1,50.1,3,7,0,0,0,0.39,0,Hancock
0,47,1,34.5,3,7,0,0,0,0.38,1,Wilkes
0,54,1,42,0,1,0,0,0,0.37,0,Hancock
0,52,1,36.8,0,3,0,0,0,0.3,1,Warren
0,49,1,35.7,0,1,0,0,0,0.37,0,Hancock
0,54,1,38.8,0,1,0,0,0,0.36,0,Jasper
0,34,1,17.2,0,1,0,0,0,0.41,1,Taliaferro
0,53,1,42.7,0,0,0,0,0,0.28,1,Jasper
0,43,1,26.8,0,0,0,0,0,0.36,1,Greene
0,31,1,11.9,3,6,0,0,0,0.34,0,Hancock
0,46,1,29.8,0,0,0,0,0,0.34,0,Jasper
0,40,1,24.4,2,3,0,0,0,0.37,0,Hancock
0,48,1,34.3,0,0,0,0,0,0.32,0,Taliaferro
0,42,1,25.9,4,9,0,0,0,0.28,0,Jasper
0,36,1,17.8,1,3,0,0,0,0.4,1,Warren
0,43,1,27.1,1,0,0,0,0,0.38,0,Greene
0,45,1,32.4,0,0,0,0,0,0.28,0,Warren
0,40,1,26.9,3,4,0,0,1,0.28,0,Jasper
0,42,1,24.6,1,2,0,0,0,0.3,0,Warren
0,40,1,25,0,1,0,0,0,0.35,0,Wilkes
0,43,1,26.7,0,2,0,0,0,0.26,0,Hancock
0,41,1,24.2,1,2,0,0,0,0.35,0,Wilkes
0,48,1,33,5,8,0,0,0,0.35,0,Wilkes
0,40,1,21.7,0,0,12,1,0,0.35,0,Wilkes
0,43,1,33.6,1,1,48,1,0,0.36,1,Jasper
0,48,1,32.8,3,8,0,0,0,0.38,0,Warren
0,56,1,44.1,2,1,0,0,0,0.3,1,Lincoln
0,45,1,30,1,1,0,0,0,0.28,0,Warren
0,42,1,25.4,4,4,0,0,1,0.31,1,Warren
0,46,1,30.1,1,2,0,0,0,0.3,0,Hancock
0,37,2,19.9,0,0,0,0,0,0.34,1,Wilkes
0,44,1,30.4,0,1,0,0,0,0.33,0,Jasper
0,38,1,22.4,0,0,0,0,1,0.3,0,Hancock
0,44,1,26.4,1,3,0,0,0,0.28,1,Warren
0,44,1,28.2,2,3,25,1,0,0.26,0,Hancock
0,36,1,19.5,0,0,0,0,0,0.38,1,Wilkes
0,48,1,34.3,0,0,0,0,0,0.39,0,Lincoln
0,44,1,27.3,1,2,0,0,0,0.29,0,Warren
0,46,1,31.1,0,0,0,0,1,0.28,0,Wilkes
0,44,1,29.4,0,0,0,0,0,0.3,0,Greene
0,43,1,30.8,5,8,0,0,0,0.4,0,Jasper
0,41,1,31.5,5,10,0,0,0,0.29,0,Greene
0,38,1,21.9,3,3,0,0,0,0.39,0,Warren
0,41,2,24.5,2,4,0,0,1,0.37,0,Lincoln
0,42,1,28.8,0,0,0,0,0,0.24,1,Jasper
0,42,1,29.5,0,0,0,0,0,0.36,1,Warren
0,49,1,33.4,0,1,0,0,0,0.27,1,Taliaferro
0,51,1,35.1,0,1,0,0,0,0.32,1,Lincoln
0,50,1,37.8,2,4,0,0,0,0.36,0,Jasper
0,43,1,26.8,2,4,0,0,0,0.28,0,Wilkes
0,46,2,31.9,3,3,0,0,1,0.34,0,Hancock
0,39,1,23.6,3,7,0,0,0,0.3,1,Wilkes
0,46,2,32.3,6,10,0,0,0,0.31,0,Lincoln
0,39,1,20.1,5,8,0,0,1,0.5,0,Greene
0,35,1,16.3,0,1,0,0,0,0.38,0,Taliaferro
0,53,1,40.8,0,1,0,0,0,0.22,0,Jasper
0,43,1,27.7,0,0,0,0,0,0.37,0,Warren
0,37,1,26.5,2,5,0,0,0,0.34,0,Hancock
0,41,1,24.8,4,5,0,0,0,0.37,0,Wilkes
0,49,1,40.8,0,1,0,0,0,0.31,0,Lincoln
0,43,1,27.5,0,0,0,0,0,0.4,0,Jasper
0,48,1,32.9,2,4,0,0,0,0.31,0,Warren
0,43,1,34.6,1,0,0,0,0,0.34,0,Hancock
